t,xMeas1,xMeas2
17.940000000000552,8.0341994293718587e-07,5.8005427451903196e-34
17.945000000000551,7.6897765758058933e-07,6.5706434998333403e-34
17.95000000000055,7.3596711694123472e-07,7.441992545022006e-34
17.955000000000549,7.0433081602813118e-07,8.4277695598222166e-34
17.960000000000548,6.7401347126792994e-07,9.5428525081864275e-34
17.965000000000547,6.4496193846335854e-07,1.0804034215747761e-33
17.970000000000546,6.171251336246761e-07,1.2230266274824201e-33
17.975000000000545,5.9045395657988728e-07,1.3842933688817964e-33
17.980000000000544,5.6490121727229616e-07,1.5666164088295356e-33
17.985000000000543,5.4042156465674861e-07,1.7727175823529396e-33
17.990000000000542,5.1697141810860303e-07,2.0056669768382024e-33
17.995000000000541,4.9450890126208966e-07,2.2689270265034571e-33
18.00000000000054,4.7299377819726703e-07,2.5664021306010334e-33
18.005000000000539,4.5238739189726232e-07,2.9024944797861277e-33
18.010000000000538,4.3265260489989285e-07,3.282166858953316e-33
18.015000000000537,4.1375374207011159e-07,3.7110132888654143e-33
18.020000000000536,3.9565653542199696e-07,4.1953384742973464e-33
18.025000000000535,3.7832807092122426e-07,4.7422471445509483e-33
18.030000000000534,3.6173673720111e-07,5.3597445045858378e-33
18.035000000000533,3.4585217612741344e-07,6.0568491633567154e-33
18.040000000000532,3.3064523514911458e-07,6.8437200721492815e-33
18.045000000000531,3.1608792137436405e-07,7.7317991918894067e-33
18.05000000000053,3.0215335731272286e-07,8.7339718169371214e-33
18.055000000000529,2.8881573822667365e-07,9.8647467164206498e-33
18.060000000000528,2.7605029103719818e-07,1.114045851567937e-32
18.065000000000527,2.6383323472997763e-07,1.2579495033178348e-32
18.070000000000526,2.52141742210479e-07,1.4202552616027997e-32
18.075000000000525,2.409539035578528e-07,1.6032922884119216e-32
18.080000000000524,2.3024869062917697e-07,1.8096814703477147e-32
18.085000000000523,2.200059229671477e-07,2.0423715668892406e-32
18.090000000000522,2.1020623496583453e-07,2.3046797889952899e-32
18.095000000000521,2.0083104425059232e-07,2.6003373449684833e-32
18.10000000000052,1.918625212296505e-07,2.9335405548275029e-32
18.105000000000519,1.8328355977628974e-07,3.3090082063773734e-32
18.110000000000518,1.7507774900185984e-07,3.7320459066177437e-32
18.115000000000517,1.6722934608120045e-07,4.2086182720803288e-32
18.120000000000516,1.5972325009329087e-07,4.7454299022476671e-32
18.125000000000515,1.5254497684118462e-07,5.3500161926123812e-32
18.130000000000514,1.4568063461647515e-07,6.0308451695678191e-32
18.135000000000513,1.3911690087469365e-07,6.7974316697142735e-32
18.140000000000512,1.3284099978915999e-07,7.6604653430334007e-32
18.145000000000511,1.2684068065189262e-07,8.6319541346367357e-32
18.15000000000051,1.2110419709123593e-07,9.7253850955608535e-32
18.155000000000509,1.1562028707688245e-07,1.0955904591733539e-31
18.160000000000508,1.1037815368395573e-07,1.2340520224414738e-31
18.165000000000507,1.0536744658877702e-07,1.3898327048067162e-31
18.170000000000506,1.0057824426986623e-07,1.5650760976013118e-31
18.175000000000505,9.6001036888626261e-08,1.7621882604038537e-31
18.180000000000504,9.1626709825030029e-08,1.9838695061378966e-31
18.185000000000503,8.7446527844472823e-08,2.233149992179352e-31
18.190000000000502,8.3452119872768276e-08,2.5134295679742323e-31
18.195000000000501,7.9635464357057382e-08,2.8285223823641751e-31
18.2000000000005,7.5988875191164778e-08,3.182706812602508e-31
18.205000000000499,7.2504988184677676e-08,3.5807813426133177e-31
18.210000000000498,6.917674805573998e-08,4.0281270911733055e-31
18.215000000000497,6.5997395928248354e-08,4.5307777722414545e-31
18.220000000000496,6.2960457314808536e-08,5.095497960581535e-31
18.225000000000495,6.0059730567460746e-08,5.7298706371816215e-31
18.230000000000494,5.7289275778811652e-08,6.4423951019566161e-31
18.235000000000493,5.4643404116819209e-08,7.2425964671402994e-31
18.240000000000492,5.2116667577065302e-08,8.1411480850959057e-31
18.245000000000491,4.9703849136920521e-08,9.1500084206249402e-31
18.25000000000049,4.7399953296556415e-08,1.028257405204087e-30
18.255000000000489,4.5200196992292875e-08,1.1553850679306271e-30
18.260000000000488,4.3100000868283689e-08,1.2980644233641538e-30
18.265000000000487,4.1094980893041102e-08,1.4581774423680424e-30
18.270000000000486,3.9180940307781617e-08,1.6378313321227797e-30
18.275000000000485,3.7353861894041003e-08,1.8393851888028345e-30
18.280000000000484,3.5609900548455905e-08,2.0654797677080291e-30
18.285000000000483,3.3945376153044578e-08,2.3190707311699426e-30
18.290000000000482,3.2356766729739294e-08,2.6034657756946351e-30
18.295000000000481,3.0840701868328916e-08,2.9223660855825345e-30
18.30000000000048,2.9393956417362572e-08,3.2799126112010341e-30
18.305000000000479,2.8013444427944146e-08,3.6807377267482355e-30
18.310000000000478,2.6696213340713565e-08,4.130022885373292e-30
18.315000000000477,2.543943840666436e-08,4.6335629596154957e-30
18.320000000000476,2.4240417332788523e-08,5.1978380330734141e-30
18.325000000000475,2.3096565143869478e-08,5.8300934958852635e-30
18.330000000000474,2.2005409252062479e-08,6.5384293929553548e-30
18.335000000000473,2.0964584726209172e-08,7.331900080966768e-30
18.340000000000472,1.9971829753129978e-08,8.2206253692615663e-30
18.345000000000471,1.9024981283424428e-08,9.2159144519596716e-30
18.35000000000047,1.812197085458626e-08,1.0330404085681202e-29
18.355000000000469,1.7260820584506974e-08,1.1578212630547643e-29
18.360000000000468,1.6439639328699233e-08,1.2975111753552263e-29
18.365000000000467,1.5656618994819993e-08,1.4538717794890173e-29
18.370000000000466,1.4910031008313227e-08,1.6288705021618221e-29
18.375000000000465,1.4198222923223406e-08,1.8247043241505189e-29
18.380000000000464,1.3519615172454208e-08,2.0438262525826318e-29
18.385000000000463,1.2872697951962212e-08,2.288974809613514e-29
18.390000000000462,1.2256028233583045e-08,2.5632068770012214e-29
18.395000000000461,1.1668226901387711e-08,2.8699342738100548e-29
18.40000000000046,1.110797600666001e-08,3.212964486343919e-29
18.405000000000459,1.0574016136772132e-08,3.5965460158679779e-29
18.410000000000458,1.0065143893415105e-08,4.0254188612174228e-29
18.415000000000457,9.5802094758138702e-09,4.5048707105642731e-29
18.420000000000456,9.1181143647235322e-09,5.0407994800241141e-29
18.425000000000455,8.6778091031642954e-09,5.6397829071062395e-29
18.430000000000454,8.2582911700074389e-09,6.309155984985846e-29
18.435000000000453,7.8586029426741455e-09,7.057097110027521e-29
18.440000000000452,7.4778297453528964e-09,7.8927239108240197e-29
18.445000000000451,7.1150979792798132e-09,8.8261998332383087e-29
18.45000000000045,6.7695733317599156e-09,9.8688526736608925e-29
18.455000000000449,6.4404590607360037e-09,1.1033306383146911e-28
18.460000000000448,6.1269943518357833e-09,1.2333627609635773e-28
18.465000000000447,5.8284527449472968e-09,1.3785488605580596e-28
18.470000000000447,5.5441406274876899e-09,1.5406348305683112e-28
18.475000000000446,5.273395791641066e-09,1.7215653575873917e-28
18.480000000000445,5.0155860529478265e-09,1.9235062852221255e-28
18.485000000000444,4.7701079277305124e-09,2.1488694629329292e-28
18.490000000000443,4.5363853669400217e-09,2.4003403524467489e-28
18.495000000000442,4.3138685441011865e-09,2.6809086938882565e-28
18.500000000000441,4.1020326951282691e-09,2.9939025664493073e-28
18.50500000000044,3.9003770078690622e-09,3.3430262145777606e-28
18.510000000000439,3.708423559321099e-09,3.7324020506808582e-28
18.515000000000438,3.525716298545078e-09,4.1666172896103477e-28
18.520000000000437,3.3518200733791497e-09,4.6507757191732105e-28
18.525000000000436,3.1863196991332542e-09,5.1905551650862484e-28
18.530000000000435,3.0288190675153894e-09,5.7922712687087707e-28
18.535000000000434,2.8789402941115974e-09,6.4629482621453308e-28
18.540000000000433,2.7363229028087183e-09,7.2103974985716527e-28
18.545000000000432,2.6006230456136269e-09,8.0433045766315534e-28
18.550000000000431,2.4715127563848776e-09,8.9713259872856616e-28
18.55500000000043,2.3486792370524905e-09,1.0005196310451495e-27
18.560000000000429,2.2318241749591232e-09,1.1156847098137464e-27
18.565000000000428,2.1206630900111681e-09,1.2439538701618881e-27
18.570000000000427,2.0149247103814672e-09,1.3868006433720823e-27
18.575000000000426,1.9143503755564322e-09,1.545862260477046e-27
18.580000000000425,1.8186934655694788e-09,1.7229576133703497e-27
18.585000000000424,1.7277188553098779e-09,1.9201071615745785e-27
18.590000000000423,1.6412023928414975e-09,2.1395549926793358e-27
18.595000000000422,1.5589304007094933e-09,2.3837932664011677e-27
18.600000000000421,1.4806991992548985e-09,2.6555892964391887e-27
18.60500000000042,1.4063146509972972e-09,2.9580155510378532e-27
18.610000000000419,1.3355917251844353e-09,3.2944828826794795e-27
18.615000000000418,1.2683540816447478e-09,3.6687773298973826e-27
18.620000000000417,1.2044336731144665e-09,4.0851008701379558e-27
18.625000000000416,1.1436703652452217e-09,4.5481165422502398e-27
18.630000000000415,1.0859115735309602e-09,5.0629984009224903e-27
18.635000000000414,1.0310119164245949e-09,5.6354868136329492e-27
18.640000000000413,9.7883288394514387e-10,6.2719496638940163e-27
18.645000000000412,9.2924252110523856e-10,6.9794500832486743e-27
18.650000000000411,8.8211512551685465e-10,7.7658213991790462e-27
18.65500000000041,8.3733095855995742e-10,8.6397500574181225e-27
18.660000000000409,7.9477596952452496e-10,9.610867355786556e-27
18.665000000000408,7.5434153216114552e-10,1.0689850913343042e-26
18.670000000000407,7.1592419309912108e-10,1.188853689414837e-26
18.675000000000406,6.794254316137873e-10,1.3220044110189113e-26
18.680000000000405,6.4475143024662021e-10,1.4698911243964753e-26
18.685000000000404,6.1181285580266937e-10,1.6341248558985825e-26
18.690000000000403,5.8052465026997894e-10,1.8164905607140785e-26
18.695000000000402,5.5080583122496238e-10,2.0189656596862252e-26
18.700000000000401,5.2257930130620954e-10,2.24374052566835e-26
18.7050000000004,4.957716663569683e-10,2.4932411216687711e-26
18.710000000000399,4.7031306185357236e-10,2.7701540137233682e-26
18.715000000000398,4.4613698725342743e-10,3.0774540042078669e-26
18.720000000000397,4.2318014791182641e-10,3.418434656368287e-26
18.725000000000396,4.013823042318913e-10,3.7967420084344387e-26
18.730000000000395,3.8068612772633484e-10,4.21641180603737e-26
18.735000000000394,3.6103706368354462e-10,4.681910615051162e-26
18.740000000000393,3.4238320014372744e-10,5.1981812137229644e-26
18.745000000000392,3.2467514290353617e-10,5.7706927033724249e-26
18.750000000000391,3.0786589627976438e-10,6.4054958213944547e-26
18.75500000000039,2.9191074937434551e-10,7.109283989184398e-26
18.760000000000389,2.7676716759406244e-10,7.8894606813573926e-26
18.765000000000388,2.6239468918907562e-10,8.7542137617313198e-26
18.770000000000387,2.4875482658463122e-10,9.7125974965085689e-26
18.775000000000386,2.3581097229013583e-10,1.0774623026499792e-25
18.780000000000385,2.2352830917919609e-10,1.1951358158711743e-25
18.785000000000384,2.1187372494323782e-10,1.3255037423860888e-25
18.790000000000383,2.0081573052995494e-10,1.4699183441130089e-25
18.795000000000382,1.9032438238611072e-10,1.6298740735585603e-25
18.800000000000381,1.8037120833213547e-10,1.8070223268022908e-25
18.80500000000038,1.7092913690355091e-10,2.0031877062606585e-25
18.810000000000379,1.6197243000151586e-10,2.2203859455600275e-25
18.815000000000378,1.5347661870174379e-10,2.4608436639940116e-25
18.820000000000377,1.4541844207770102e-10,2.7270201346694874e-25
18.825000000000376,1.3777578890037063e-10,3.0216312687008371e-25
18.830000000000375,1.3052764208296917e-10,3.3476760378499927e-25
18.835000000000374,1.2365402574484478e-10,3.7084655800020651e-25
18.840000000000373,1.1713595477437625e-10,4.1076552560003339e-25
18.845000000000372,1.1095538677604342e-10,4.5492799528454067e-25
18.850000000000371,1.0509517629195961e-10,5.0377929573161938e-25
18.85500000000037,9.9539031193056267e-11,5.5781087559407026e-25
18.860000000000369,9.4271471139798826e-11,6.1756501522015267e-25
18.865000000000368,8.927778801679716e-11,6.8364001301984689e-25
18.870000000000367,8.4544008249965774e-11,7.5669589360307359e-25
18.875000000000366,8.0056856918993279e-11,8.3746068942554256e-25
18.880000000000365,7.5803723581806941e-11,9.2673735273124556e-25
18.885000000000364,7.1772629731473412e-11,1.0254113601199231e-24
18.890000000000363,6.7952197809568454e-11,1.1344590781391163e-24
18.895000000000362,6.4331621703482613e-11,1.2549569649539266e-24
18.900000000000361,6.0900638658414246e-11,1.3880916904383001e-24
18.90500000000036,5.7649502537941601e-11,1.5351712650195398e-24
18.910000000000359,5.4568958370067731e-11,1.697637276358463e-24
18.915000000000358,5.1650218118502509e-11,1.877078342532793e-24
18.920000000000357,4.8884937621689662e-11,2.0752449008893265e-24
18.925000000000356,4.6265194644709652e-11,2.2940654632266277e-24
18.930000000000355,4.3783467991695741e-11,2.535664480557883e-24
18.935000000000354,4.1432617628796669e-11,2.8023819744850462e-24
18.940000000000353,3.9205865770008742e-11,3.0967951073018893e-24
18.945000000000352,3.7096778880388037e-11,3.4217418794565461e-24
18.950000000000351,3.5099250553243927e-11,3.7803471610763159e-24
18.95500000000035,3.3207485219912651e-11,4.1760512840336575e-24
18.960000000000349,3.1415982652617522e-11,4.6126414426704647e-24
18.965000000000348,2.9719523222745714e-11,5.0942861749703257e-24
18.970000000000347,2.8113153878612488e-11,5.6255732218636309e-24
18.975000000000346,2.6592174808447166e-11,6.211551090673296e-24
18.980000000000345,2.5152126755923521e-11,6.8577746796834031e-24
18.985000000000344,2.3788778957074366e-11,7.5703553546832664e-24
18.990000000000343,2.2498117668878757e-11,8.3560159053715776e-24
18.995000000000342,2.1276335261193553e-11,9.2221508499895571e-24
19.000000000000341,2.0119819845021854e-11,1.0176892600804913e-23
19.00500000000034,1.9025145411371837e-11,1.1229184051434741e-23
19.010000000000339,1.7989062456163288e-11,1.2388858199851343e-23
19.015000000000338,1.7008489067788373e-11,1.3666725478669802e-23
19.020000000000337,1.6080502455029955e-11,1.5074669527416719e-23
19.025000000000336,1.5202330894087809e-11,1.6625752210411912e-23
19.030000000000335,1.4371346074462205e-11,1.8334328759189186e-23
19.035000000000334,1.358505582439785e-11,2.0216174000615523e-23
19.040000000000333,1.2841097197501055e-11,2.2288620721668889e-23
19.045000000000332,1.2137229903011262e-11,2.4570711319887857e-23
19.050000000000331,1.1471330063036291e-11,2.7083363995556621e-23
19.05500000000033,1.0841384280851046e-11,2.9849554858548365e-23
19.060000000000329,1.0245484005113247e-11,3.2894517450301605e-23
19.065000000000328,9.681820175568894e-12,3.6245961320609555e-23
19.070000000000327,9.1486781365061589e-12,3.993431145080804e-23
19.075000000000326,8.6444328048704897e-12,4.3992970480691948e-23
19.080000000000325,8.1675440805777815e-12,4.8458605877312167e-23
19.085000000000324,7.7165524871573074e-12,5.3371464381052498e-23
19.090000000000323,7.2900750314235489e-12,5.8775716279525123e-23
19.095000000000322,6.8868012714169533e-12,6.4719832294448573e-23
19.100000000000321,6.5054895823694475e-12,7.1256996122517578e-23
19.10500000000032,6.1449636109421998e-12,7.8445555950225826e-23
19.110000000000319,5.8041089084518671e-12,8.6349518566710069e-23
19.115000000000318,5.4818697342483488e-12,9.5039090030176323e-23
19.120000000000317,5.1772460208329122e-12,1.0459126720476849e-22
19.125000000000316,4.8892904927114818e-12,1.1509048487847921e-22
19.130000000000315,4.6171059313646119e-12,1.2662932360174393e-22
19.135000000000314,4.3598425790843436e-12,1.3930928385380979e-22
19.140000000000313,4.1166956747793188e-12,1.5324163265321033e-22
19.145000000000312,3.8869031151842165e-12,1.685483292833714e-22
19.150000000000311,3.6697432352284032e-12,1.8536303740851199e-22
19.15500000000031,3.4645327016224408e-12,2.038322315129098e-22
19.160000000000309,3.270624514010453e-12,2.2411640631297923e-22
19.165000000000308,3.0874061083119796e-12,2.4639139857155787e-22
19.170000000000307,2.914297557139454e-12,2.7084983159286082e-22
19.175000000000306,2.7507498624274946e-12,2.9770269360074938e-22
19.180000000000305,2.5962433356482796e-12,3.2718106220880227e-22
19.185000000000304,2.4502860612140554e-12,3.5953798828525561e-22
19.190000000000303,2.3124124388837133e-12,3.9505055370687704e-22
19.195000000000302,2.1821818011959627e-12,4.3402211879160159e-22
19.200000000000301,2.0591771021473444e-12,4.7678477660932714e-22
19.2050000000003,1.9430036735196619e-12,5.2370203290345834e-22
19.210000000000299,1.833288045438791e-12,5.7517173202324299e-22
19.215000000000298,1.7296768279156547e-12,6.3162925108020665e-22
19.220000000000297,1.6318356502808684e-12,6.935509865135717e-22
19.225000000000296,1.5394481555775014e-12,7.614581593930185e-22
19.230000000000295,1.4522150471219628e-12,8.3592096811721105e-22
19.235000000000294,1.3698531845815314e-12,9.1756311969911651e-22
19.240000000000293,1.2920947270488572e-12,1.007066773581571e-21
19.245000000000292,1.2186863207191697e-12,1.1051779349175066e-21
19.250000000000291,1.1493883288952402e-12,1.2127123374990495e-21
19.25500000000029,1.0839741021586643e-12,1.3305618600502968e-21
19.260000000000289,1.0222292866540071e-12,1.4597015234337905e-21
19.265000000000288,9.6395116853506877e-13,1.6011971204863312e-21
19.270000000000287,9.0894805272023066e-13,1.7562135347237147e-21
19.275000000000286,8.570386741967539e-13,1.926023809066496e-21
19.280000000000285,8.0805164020228012e-13,2.1120190310727226e-21
19.285000000000284,7.6182490169581121e-13,2.3157191069541688e-21
19.290000000000283,7.1820525261036018e-13,2.5387845029383366e-21
19.295000000000282,6.7704785545544193e-13,2.7830290393608802e-21
19.300000000000281,6.3821579190981422e-13,3.0504338302771129e-21
19.30500000000028,6.0157963711355564e-13,3.343162469415475e-21
19.310000000000279,5.6701705643385812e-13,3.6635775720129607e-21
19.315000000000278,5.3441242354097096e-13,4.0142587915293257e-21
19.320000000000277,5.0365645868972476e-13,4.398022440495151e-21
19.325000000000276,4.7464588615813054e-13,4.8179428558749413e-21
19.330000000000275,4.4728310984783476e-13,5.2773756613925454e-21
19.335000000000274,4.2147590610184773e-13,5.7799830923500776e-21
19.340000000000273,3.971371328430841e-13,6.3297615626574158e-21
19.345000000000272,3.7418445418297478e-13,6.9310716691682211e-21
19.350000000000271,3.5254007969285186e-13,7.5886708450886966e-21
19.35500000000027,3.3213051757208205e-13,8.3077488922931976e-21
19.360000000000269,3.1288634098613199e-13,9.0939666419612816e-21
19.365000000000268,2.9474196688499634e-13,9.9534980141679121e-21
19.370000000000267,2.7763544664779787e-13,1.0893075770046488e-20
19.375000000000266,2.6150826793297363e-13,1.1920041275047872e-20
19.380000000000265,2.4630516714537526e-13,1.3042398618794288e-20
19.385000000000264,2.3197395196192164e-13,1.4268873466243719e-20
19.390000000000263,2.1846533338622383e-13,1.5608977046520711e-20
19.395000000000262,2.0573276682993404e-13,1.7073075720030383e-20
19.400000000000261,1.9373230174451885e-13,1.8672466601566601e-20
19.40500000000026,1.8242243935179671e-13,2.0419459757282282e-20
19.410000000000259,1.7176399804496983e-13,2.2327467536857492e-20
19.415000000000258,1.6171998605408552e-13,2.4411101649246774e-20
19.420000000000258,1.5225548099094016e-13,2.6686278641299673e-20
19.425000000000257,1.4333751590844613e-13,2.917033449363885e-20
19.430000000000256,1.3493497152847085e-13,3.1882149107784793e-20
19.435000000000255,1.2701847431017895e-13,3.4842281522996581e-20
19.440000000000254,1.1956030004801133e-13,3.8073116771046146e-20
19.445000000000253,1.1253428270466327e-13,4.1599025352579428e-20
19.450000000000252,1.0591572819982472e-13,4.5446536400296857e-20
19.455000000000251,9.9681332890055425e-14,4.9644525682397491e-20
19.46000000000025,9.380910648903135e-14,5.4224419695103644e-20
19.465000000000249,8.8278299190548936e-14,5.922041719618578e-20
19.470000000000248,8.3069332769149821e-14,6.4669729642854179e-20
19.475000000000247,7.8163735445061838e-14,7.0612842117835398e-20
19.480000000000246,7.3544080311377036e-14,7.7093796457620482e-20
19.485000000000245,6.9193927132032697e-14,8.4160498437526153e-20
19.490000000000244,6.5097767329257503e-14,9.1865051020175517e-20
19.495000000000243,6.124097198871948e-14,1.0026411583817375e-19
19.500000000000242,5.7609742719691072e-14,1.0941930525908358e-19
19.505000000000241,5.4191065216155554e-14,1.1939760757233023e-19
19.51000000000024,5.0972665372940698e-14,1.3027184804449691e-19
19.515000000000239,4.7942967818704395e-14,1.4212118881280746e-19
19.520000000000238,4.5091056734932442e-14,1.5503167082772076e-19
19.525000000000237,4.2406638837063246e-14,1.6909680131587208e-19
19.530000000000236,3.9880008400445777e-14,1.8441819051557774e-19
19.535000000000235,3.7502014220085082e-14,2.0110624174038377e-19
19.540000000000234,3.5264028399051183e-14,2.1928089915341056e-19
19.545000000000233,3.3157916866039267e-14,2.390724579883876e-19
19.550000000000232,3.1176011527886941e-14,2.6062244233428134e-19
19.555000000000231,2.9311083967894002e-14,2.8408455601145373e-19
19.56000000000023,2.7556320605564995e-14,3.0962571251065454e-19
19.565000000000229,2.5905299237918907e-14,3.3742715044434385e-19
19.570000000000228,2.4351966886796735e-14,3.6768564147553157e-19
19.575000000000227,2.2890618880657941e-14,4.0061479824538927e-19
19.580000000000226,2.1515879103203476e-14,4.3644649042042549e-19
19.585000000000225,2.0222681344806316e-14,4.7543237762634134e-19
19.590000000000224,1.9006251696181694e-14,5.1784556873237551e-19
19.595000000000223,1.7862091926997393e-14,5.6398241770083519e-19
19.600000000000222,1.678596379521999e-14,6.1416446702572574e-19
19.605000000000221,1.57738742359242e-14,6.6874055065635821e-19
19.61000000000022,1.4822061381068103e-14,7.2808906924128987e-19
19.615000000000219,1.3926981364365324e-14,7.9262045154005844e-19
19.620000000000218,1.3085295867873647e-14,8.6277981694037331e-19
19.625000000000217,1.2293860369275428e-14,9.3904985519264511e-19
19.630000000000216,1.1549713051055519e-14,1.0219539407382727e-18
19.635000000000215,1.0850064334893678e-14,1.1120595003697729e-18
19.640000000000214,1.0192287006586926e-14,1.2099816544269092e-18
19.645000000000213,9.5739068987088942e-15,1.3163871533112932e-18
19.650000000000212,8.9925941000034881e-15,1.4319986328008766e-18
19.655000000000211,8.4461546622045153e-15,1.5575992134743381e-18
19.66000000000021,7.932522776576324e-15,1.6940374715232801e-18
19.665000000000209,7.4497533939877386e-15,1.8422328103477243e-18
19.670000000000208,6.9960152637672286e-15,2.0031812646087851e-18
19.675000000000207,6.5695843679455796e-15,2.177961770863526e-18
19.680000000000206,6.1688377287774785e-15,2.3677429415436454e-18
19.685000000000205,5.7922475686492073e-15,2.5737903818755418e-18
19.690000000000204,5.4383758026297276e-15,2.7974745923891429e-18
19.695000000000203,5.1058688450103716e-15,3.0402795029424626e-18
19.700000000000202,4.7934527122073528e-15,3.3038116877150128e-18
19.705000000000201,4.4999284053745764e-15,3.5898103144141152e-18
19.7100000000002,4.224167556994652e-15,3.9001578850131946e-18
19.715000000000199,3.9651083265864984e-15,4.2368918297211051e-18
19.720000000000198,3.7217515314910275e-15,4.6022170205887175e-18
19.725000000000197,3.4931569994747455e-15,4.9985192762172547e-18
19.730000000000196,3.2784401306270194e-15,5.4283799344677423e-18
19.735000000000195,3.0767686567225401e-15,5.894591575909849e-18
19.740000000000194,2.8873595868782996e-15,6.4001749870206218e-18
19.745000000000193,2.7094763289562367e-15,6.948397458880571e-18
19.750000000000192,2.5424259767505097e-15,7.5427925243498414e-18
19.755000000000191,2.385556753553974e-15,8.1871812444767697e-18
19.76000000000019,2.2382556032235726e-15,8.885695163233525e-18
19.765000000000189,2.0999459203606803e-15,9.6428010586298962e-18
19.770000000000188,1.9700854116914811e-15,1.0463327627870794e-17
19.775000000000187,1.8481640811757026e-15,1.1352494254542819e-17
19.780000000000186,1.7337023317908757e-15,1.2315942016890788e-17
19.785000000000185,1.6262491773350347e-15,1.3359767108130384e-17
19.790000000000184,1.5253805579646872e-15,1.4490556852495931e-17
19.795000000000183,1.430697753538147e-15,1.5715428514404327e-17
19.800000000000182,1.3418258891680465e-15,1.7042071112793582e-17
19.805000000000181,1.2584125277021062e-15,1.847879046843766e-17
19.81000000000018,1.1801263441490179e-15,2.0034557728924052e-17
19.815000000000179,1.1066558773475768e-15,2.1719061634087344e-17
19.820000000000178,1.0377083544428502e-15,2.3542764804107155e-17
19.825000000000177,9.7300858398405352e-16,2.5516964353294589e-17
19.830000000000176,9.1229791369574317e-16,2.7653857154906004e-17
19.835000000000175,8.5533324919766658e-16,2.9966610106241879e-17
19.840000000000174,8.0188613015987016e-16,3.2469435768924249e-17
19.845000000000173,7.5174186057914295e-16,3.5177673786718522e-17
19.850000000000172,7.0469869005119701e-16,3.8107878512702996e-17
19.855000000000171,6.6056704309078843e-16,4.1277913309128772e-17
19.86000000000017,6.1916879371982349e-16,4.4707052017100489e-17
19.865000000000169,5.8033658270193686e-16,4.8416088129400459e-17
19.870000000000168,5.4391317495158309e-16,5.2427452238541986e-17
19.875000000000167,5.0975085478683489e-16,5.6765338373650015e-17
19.880000000000166,4.7771085682831045e-16,6.1455839884218689e-17
19.885000000000165,4.4766283047237626e-16,6.6527095576388442e-17
19.890000000000164,4.1948433598541997e-16,7.2009446858336237e-17
19.895000000000163,3.9306037037795031e-16,7.7935606705912588e-17
19.900000000000162,3.6828292132291935e-16,8.4340841318033462e-17
19.905000000000161,3.4505054748233963e-16,9.1263165393807548e-17
19.91000000000016,3.2326798370030728e-16,9.874355203022912e-17
19.915000000000159,3.0284576960925999e-16,1.0682615831079255e-16
19.920000000000158,2.8369990027998899e-16,1.1555856773190535e-16
19.925000000000157,2.6575149762487107e-16,1.2499205069583122e-16
19.930000000000156,2.48926501338249e-16,1.3518184438644543e-16
19.935000000000155,2.3315537822812416e-16,1.4618745343771827e-16
19.940000000000154,2.183728488595621e-16,1.5807297290496732e-16
19.945000000000153,2.0451763049268126e-16,1.7090743515597776e-16
19.950000000000152,1.9153219535700154e-16,1.8476518241354442e-16
19.955000000000151,1.7936254335947897e-16,1.9972626680334116e-16
19.96000000000015,1.6795798837592802e-16,2.158768798918001e-16
19.965000000000149,1.5727095732491638e-16,2.3330981383844933e-16
19.970000000000148,1.472568012697751e-16,2.5212495643651703e-16
19.975000000000147,1.3787361783825858e-16,2.7242982247519861e-16
19.980000000000146,1.2908208429076527e-16,2.943401240274867e-16
19.985000000000145,1.208453006070322e-16,3.1798038244960547e-16
19.990000000000144,1.1312864199797846e-16,3.4348458507264322e-16
19.995000000000143,1.0589962028402264e-16,3.7099688977476471e-16
20.000000000000142,9.9127753613854274e-17,4.0067238084428018e-16
20.005000000000141,9.2784444028414493e-17,4.3267787978078369e-16
20.01000000000014,8.6842862403841577e-17,4.671928149345412e-16
20.015000000000139,8.127784033446463e-17,5.0441015415436243e-16
20.020000000000138,7.6065768542677512e-17,5.4453740490244901e-16
20.025000000000137,7.1184501426785241e-17,5.8779768660237364e-16
20.030000000000136,6.6613267380772169e-17,6.3443088031467284e-16
20.035000000000135,6.2332584541472981e-17,6.8469486118488368e-16
20.040000000000134,5.8324181638912559e-17,7.3886681948265357e-16
20.045000000000133,5.4570923644687382e-17,7.9724467644933131e-16
20.050000000000132,5.1056741931258625e-17,8.6014860159682224e-16
20.055000000000131,4.7766568671977761e-17,9.2792263855418975e-16
20.06000000000013,4.4686275227630274e-17,1.0009364470423369e-15
20.065000000000129,4.180261428031742e-17,1.0795871690730537e-15
20.070000000000128,3.9103165489653976e-17,1.1643014280188361e-15
20.075000000000127,3.6576284459591778e-17,1.255537469786364e-15
20.080000000000126,3.4211054816731927e-17,1.3537874559517099e-15
20.085000000000125,3.1997243212807497e-17,1.4595799193817062e-15
20.090000000000124,2.9925257075146347e-17,1.5734823935760671e-15
20.095000000000123,2.7986104939399057e-17,1.6961042277216333e-15
20.100000000000122,2.6171359208678841e-17,1.8280996002564539e-15
20.105000000000121,2.4473121192542905e-17,1.9701707446004815e-15
20.11000000000012,2.2883988287982501e-17,2.1230714016248008e-15
20.115000000000119,2.1397023172812878e-17,2.2876105144060572e-15
20.120000000000118,2.0005724889594254e-17,2.4646561818509012e-15
20.125000000000117,1.8704001705499233e-17,2.6551398888807764e-15
20.130000000000116,1.7486145640396801e-17,2.8600610320445472e-15
